0 0
0.00015036 1567466.5444439184
0.00015306 1595613.3898148648
0.00015576 1623760.2351859114
0.00015846000000000002 1651907.0805571787
0.00015984700999291192 1666353.7637133112
0.00017190099177426016 1791762.4661659421
0.00018376355474164315 1915175.9589334324
0.00019291665062147166 2010353.2681617592
0.00019791759690956928 2062259.9998847202
0.00020280999873070288 2113035.716467192
0.0002076149008936109 2162899.788756202
0.00021234859366171173 2212022.010171169
0.00021702370497768517 2260533.990427656
0.00022164654215225436 2308501.479656211
0.00022547978785212078 2348245.4623270007
0.0002286212167437409 2380784.288326796
0.00023171524619553614 2412829.5120060802
0.00023384689463168428 2434853.8259423086
0.0002352863123961511 2449670.2423226433
0.00023668785030923008 2464092.2744537923
0.00023805371291724431 2478142.900493198
0.00023938595762401183 2491843.5633949223
0.0002406865063382998 2505214.2925271466
0.00024195715569266723 2518273.810376037
0.00024319958612001514 2531039.627328258
0.0002444153700034787 2543528.1267693024
0.00024560597906567936 2555754.6422439353
0.00024677279112446783 2567733.527992452
0.0002479170963124332 2579478.223889211
0.0002490401028347247 2591001.315552019
0.00025013149184595205 2602195.464868457
0.00025118653288750135 2613011.4692107164
0.00025223088707963494 2623716.3017110457
0.00025326484504549116 2634312.99219569
0.0002542886542798794 2644804.1214751573
0.00025509464819368913 2653029.8269221205
0.000255770692524489 2659904.016384065
0.00025640425963254106 2666336.4505143072
0.00025702122964459237 2672596.2921379805
0.000257622121705511 2678688.949551854
0.00025820761662744755 2684621.5113839265
0.00025862901568136205 2688847.9883598625
0.0002586426651158843 2688982.162223581
0.00025915775373883164 2694027.9932223223
0.0002596158657436333 2698481.533030358
0.00026001652446275427 2702337.8985154005
0.00026036532810535395 2705655.3314080634
0.0002606749352047698 2708565.4425681774
0.0002609475181927282 2711090.851089207
0.00026118499984101627 2713251.5770276524
0.00026138907974747143 2715065.3174512023
0.0002615612586602464 2716547.699905849
0.0002617029744112712 2717713.6948439735
0.00026181616591911563 2718583.4729147535
0.00026190298167064674 2719179.3763631587
0.0002619654624271652 2719522.623980633
0.0002620054574377298 2719632.441647607
0.0002619846002487763 2719110.6280749133
0.00026191755212061997 2718109.384908043
0.00026169985269139373 2715544.7233914984
0.0002614631759441516 2712783.142344045
0.00026120860024797667 2709835.8524733167
0.0002609371207991543 2706713.1991460826
0.0002605982592354396 2702891.6121821743
0.0002602094283296519 2698551.725012872
0.00025980626079388807 2694063.156940149
0.0002593259286588866 2688774.4531133873
0.0002588044434906391 2683059.037864656
0.0002582709631623361 2677219.2671436816
0.0002577259996439024 2671260.4623598335
0.00025717002701645806 2665187.551044081
0.00025660348402933457 2659005.0934796813
0.00025602677642219706 2652717.306887388
0.00025544027903349093 2646328.0873871893
0.0002548443377139317 2639841.029927359
0.0002542392710626016 2633259.446372335
0.0002536253720023774 2626586.3819156736
0.0002530029092091057 2619824.6299712574
0.00025237212840955903 2612976.7457011323
0.00025173325356136225 2606045.058313726
0.00025108648792799 2599031.682271338
0.00025043201506180405 2591938.5275416486
0.00024976999970762755 2584767.3090210077
0.00024910058863990476 2577519.555268266
0.0002484239845567348 2570197.373136135
0.00024774045645293197 2562803.5549617657
0.00024705026179982196 2555340.7731989566
0.00024635366279960664 2547811.748637262
0.00024565091817880277 2540219.165462832
0.0002449422727210979 2532565.563053597
0.00024421523997068405 2524721.8510936997
0.00024347779480483455 2516770.4896908933
0.0002427351180975281 2508765.051081464
0.00024198740078209025 2500707.5157218184
0.00024123482410379614 2492599.76347435
0.00024045882848076848 2484250.0453717257
0.00023965418564767015 2475604.350302603
0.00023884444769734062 2466906.0231384635
0.00023802976330411456 2458156.6065849164
0.00023737286983414172 2451058.986420708
0.00023674729975026686 2444262.4668480307
0.00023611429582969307 2437389.200229956
0.00023547410239004902 2430441.716721443
0.00023482695760821876 2423422.485007604
0.0002341730870268393 2416333.842756943
0.00023349030923496157 2408946.9244413474
0.00023275719176608822 2401040.658023348
0.00023200056108957945 2392891.8199818507
0.00023123775049927223 2384679.241263314
0.0002304689054553725 2376404.431170128
0.00022969416232515116 2368068.8048684485
0.000228913648788299 2359673.6876080614
0.000228127484216424 2351220.3186690183
0.00022749852126248505 2344387.1650175587
0.00022686190087250373 2337475.1015060334
0.00022621781181308964 2330486.0844007717
0.00022556643218107843 2323421.9600944626
0.00022524208370079964 2319768.6179312365
0.00022495938678903193 2316501.946128212
0.00022466343707580413 2313098.8104675957
0.00022435459742127354 2309562.9619171508
0.00022403342976912703 2305900.205679099
0.00022370059929450626 2302117.407793046
0.00022335672971220957 2298221.0055760844
0.00022300240595804236 2294217.0353881633
0.0002226381767115844 2290111.158766098
0.00022241476261081699 2287475.393456597
0.00022238445214217342 2286803.919495403
0.00022233975413707386 2285984.5513372
0.00022228159190376638 2285026.750574749
0.00022221082461102535 2283939.3711686926
0.0002220907386373499 2282345.09275607
0.00022195114384842651 2280550.318074442
0.00022169685661692004 2277577.0789938197
0.00022143012756965325 2274476.018866658
0.0002211523302871534 2271261.2683984456
0.00022086397866928351 2267938.1234928137
0.00022056555489635338 2264511.552705436
0.00022025751175226788 2260986.221243768
0.0002199402747587912 2257366.5130195627
0.0002196131015727976 2253644.826002548
0.00021920001343852494 2249041.5196186975
0.00021873024188933873 2243856.5965171247
